"id","country","district","gender","trial","item_A","item_B","item_C","best_overall","worst_overall","best_taste","worst_taste","best_color","worst_color","best_describe","worst_describe","community","age","geno_test","region"
"J300","Ghana","Upper East","Woman","community","PG17305-N1","OBARE","PURPLE","B","C",NA,NA,NA,NA,NA,NA,"Bawku","40","advanced_trial",NA
"J301","Ghana","Upper East","Woman","community","PG17305-N1","LIGRI","PG17265-N1","C","B",NA,NA,NA,NA,NA,NA,"Bawku","46","advanced_trial",NA
"J302","Ghana","Upper East","Woman","community","PG17140-N2","OBARE","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"Bawku","50","advanced_trial",NA
"J303","Ghana","Upper East","Woman","community","APOMUDEN","OBARE","PG17265-N1","B","C",NA,NA,NA,NA,NA,NA,"Bawku","47","advanced_trial",NA
"J304","Ghana","Upper East","Woman","community","PG17140-N2","PG17265-N1","PG173136-N1","B","C",NA,NA,NA,NA,NA,NA,"Bawku","25","advanced_trial",NA
"J305","Ghana","Upper East","Man","community","PG17140-N2","PG17362-N1","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"Bawku","32","advanced_trial",NA
"J307","Ghana","Upper East","Woman","community","PG17362-N1","PG17412-N2","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Bawku","67","advanced_trial",NA
"J308","Ghana","Upper East","Woman","community","NAN","CIP442162","PG17362-N1","B","A",NA,NA,NA,NA,NA,NA,"Bawku","50","advanced_trial",NA
"J309","Ghana","Upper East","Woman","community","PG17206-N5","PG17412-N2","CIP442162","B","A",NA,NA,NA,NA,NA,NA,"Bawku","70","advanced_trial",NA
"J310","Ghana","Upper East","Woman","community","PG17412-N2","PURPLE","NAN","C","B",NA,NA,NA,NA,NA,NA,"Bawku","55","advanced_trial",NA
"J311","Ghana","Upper East","Woman","community","NAN","PG17305-N1","PG17206-N5","C","A",NA,NA,NA,NA,NA,NA,"Bawku","40","advanced_trial",NA
"J312","Ghana","Upper East","Woman","community","PG17206-N5","PURPLE","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"Bawku","45","advanced_trial",NA
"J313","Ghana","Upper East","Man","community","PG17305-N1","LIGRI","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"Bawku","19","advanced_trial",NA
"J314","Ghana","Upper East","Woman","community","OBARE","LIGRI","PG17305-N1","A","B",NA,NA,NA,NA,NA,NA,"Bawku","35","advanced_trial",NA
"J315","Ghana","Upper East","Woman","community","OBARE","PG17265-N1","LIGRI","B","A",NA,NA,NA,NA,NA,NA,"Bawku","67","advanced_trial",NA
"J316","Ghana","Upper East","Woman","community","PG17265-N1","OBARE","PG17140-N2","C","A",NA,NA,NA,NA,NA,NA,"Bawku","25","advanced_trial",NA
"J317","Ghana","Upper East","Man","community","APOMUDEN","PG17265-N1","PG17140-N2","A","B",NA,NA,NA,NA,NA,NA,"Bawku","29","advanced_trial",NA
"J318","Ghana","Upper East","Man","community","APOMUDEN","PG17140-N2","PG173136-N1","A","B",NA,NA,NA,NA,NA,NA,"Bawku","26","advanced_trial",NA
"J319","Ghana","Upper East","Man","community","APOMUDEN","PG173136-N1","PG17362-N1","B","A",NA,NA,NA,NA,NA,NA,"Bawku","23","advanced_trial",NA
"J320","Ghana","Upper East","Woman","community","PG17362-N1","CIP442162","PG173136-N1","A","B",NA,NA,NA,NA,NA,NA,"Bawku","18","advanced_trial",NA
"J321","Ghana","Upper East","Woman","community","CIP442162","PG17362-N1","PG17412-N2","A","B",NA,NA,NA,NA,NA,NA,"Bawku","60","advanced_trial",NA
"J323","Ghana","Upper East","Woman","community","PG17206-N5","NAN","PG17412-N2","B","C",NA,NA,NA,NA,NA,NA,"Bawku","25","advanced_trial",NA
"J324","Ghana","Upper East","Woman","community","NAN","PURPLE","PG17206-N5","C","B",NA,NA,NA,NA,NA,NA,"Bawku","54","advanced_trial",NA
"J325","Ghana","Upper East","Woman","community","PG17305-N1","PURPLE","PG17206-N5","C","A",NA,NA,NA,NA,NA,NA,"Bawku","40","advanced_trial",NA
"J326","Ghana","Upper West","Woman","community","NAN","PURPLE","CIP442162","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","42","advanced_trial",NA
"J327","Ghana","Upper West","Woman","community","PG17412-N2","PG17206-N5","PG17305-N1","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J328","Ghana","Upper West","Woman","community","LIGRI","PURPLE","NAN","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","43","advanced_trial",NA
"J329","Ghana","Upper West","Woman","community","PG17305-N1","OBARE","PG17206-N5","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J330","Ghana","Upper West","Woman","community","PG17265-N1","PURPLE","LIGRI","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J331","Ghana","Upper West","Woman","community","OBARE","PG17140-N2","PG17305-N1","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J332","Ghana","Upper West","Woman","community","APOMUDEN","LIGRI","PG17265-N1","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J333","Ghana","Upper West","Woman","community","OBARE","PG173136-N1","PG17140-N2","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","20","advanced_trial",NA
"J334","Ghana","Upper West","Woman","community","PG17265-N1","PG17362-N1","APOMUDEN","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","45","advanced_trial",NA
"J335","Ghana","Upper West","Woman","community","PG173136-N1","PG17140-N2","CIP442162","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","70","advanced_trial",NA
"J336","Ghana","Upper West","Woman","community","APOMUDEN","PG17412-N2","PG17362-N1","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","52","advanced_trial",NA
"J337","Ghana","Upper West","Woman","community","CIP442162","PG173136-N1","NAN","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","28","advanced_trial",NA
"J338","Ghana","Upper West","Woman","community","PG17412-N2","PG17362-N1","PG17206-N5","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","39","advanced_trial",NA
"J339","Ghana","Upper West","Woman","community","NAN","PG17265-N1","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J340","Ghana","Upper West","Woman","community","PG17140-N2","PG17206-N5","PG17305-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J341","Ghana","Upper West","Woman","community","PURPLE","APOMUDEN","LIGRI","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","34","advanced_trial",NA
"J342","Ghana","Upper West","Woman","community","PG173136-N1","PG17305-N1","OBARE","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","38","advanced_trial",NA
"J343","Ghana","Upper West","Woman","community","PG17265-N1","PG17362-N1","LIGRI","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J344","Ghana","Upper West","Woman","community","PG17140-N2","OBARE","CIP442162","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J345","Ghana","Upper West","Woman","community","PG17412-N2","PG17265-N1","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","20","advanced_trial",NA
"J346","Ghana","Upper West","Man","community","PG17140-N2","NAN","PG173136-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","43","advanced_trial",NA
"J347","Ghana","Upper West","Woman","community","PG17206-N5","APOMUDEN","PG17362-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J348","Ghana","Upper West","Woman","community","PG173136-N1","PURPLE","CIP442162","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J349","Ghana","Upper West","Man","community","PG17305-N1","PG17362-N1","PG17412-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","49","advanced_trial",NA
"J350","Ghana","Upper West","Woman","community","LIGRI","CIP442162","NAN","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","32","advanced_trial",NA
"J351","Ghana","Upper West","Woman","community","OBARE","PG17206-N5","PG17412-N2","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J352","Ghana","Upper West","Woman","community","PG173136-N1","CIP442162","PURPLE","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","27","advanced_trial",NA
"J353","Ghana","Upper West","Man","community","PG17305-N1","PG17362-N1","PG17412-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","32","advanced_trial",NA
"J354","Ghana","Upper West","Woman","community","LIGRI","CIP442162","NAN","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","29","advanced_trial",NA
"J355","Ghana","Upper West","Woman","community","PG17206-N5","PG17412-N2","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J356","Ghana","Upper West","Woman","community","PURPLE","NAN","PG17265-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","50","advanced_trial",NA
"J357","Ghana","Upper West","Woman","community","PG17140-N2","PG17206-N5","PG17305-N1","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J358","Ghana","Upper West","Woman","community","LIGRI","APOMUDEN","PURPLE","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","48","advanced_trial",NA
"J359","Ghana","Upper West","Woman","community","OBARE","PG17305-N1","PG173136-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","31","advanced_trial",NA
"J360","Ghana","Upper West","Woman","community","PG17265-N1","LIGRI","PG17362-N1","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","49","advanced_trial",NA
"J361","Ghana","Upper West","Woman","community","OBARE","CIP442162","PG17140-N2","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","70","advanced_trial",NA
"J362","Ghana","Upper West","Woman","community","APOMUDEN","PG17265-N1","PG17412-N2","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J363","Ghana","Upper West","Woman","community","PG17140-N2","NAN","PG173136-N1","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J364","Ghana","Upper West","Woman","community","PG17362-N1","PG17206-N5","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J365","Ghana","Upper West","Woman","community","CIP442162","APOMUDEN","PURPLE","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J366","Ghana","Upper West","Woman","community","PG17305-N1","PG173136-N1","PG17412-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","28","advanced_trial",NA
"J367","Ghana","Upper West","Woman","community","PG17362-N1","LIGRI","NAN","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J368","Ghana","Upper West","Woman","community","OBARE","CIP442162","PG17206-N5","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J369","Ghana","Upper West","Woman","community","PG17265-N1","PG17412-N2","PURPLE","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","45","advanced_trial",NA
"J370","Ghana","Upper West","Woman","community","PG17140-N2","PG17305-N1","NAN","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J371","Ghana","Upper West","Woman","community","APOMUDEN","PG17206-N5","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","29","advanced_trial",NA
"J372","Ghana","Upper West","Woman","community","OBARE","PURPLE","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","34","advanced_trial",NA
"J373","Ghana","Upper West","Man","community","PG17265-N1","PG17362-N1","PG17305-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","32","advanced_trial",NA
"J374","Ghana","Upper West","Man","community","CIP442162","LIGRI","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J375","Ghana","Upper West","Woman","community","OBARE","PG17412-N2","APOMUDEN","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","19","advanced_trial",NA
"J376","Ghana","Upper West","Woman","community","NAN","PG173136-N1","PG17265-N1","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","46","advanced_trial",NA
"J377","Ghana","Upper West","Woman","community","PG17206-N5","PG17140-N2","PG17362-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","46","advanced_trial",NA
"J378","Ghana","Upper West","Woman","community","PURPLE","PG17362-N1","PG17265-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","34","advanced_trial",NA
"J379","Ghana","Upper West","Man","community","PG17305-N1","PG17140-N2","CIP442162","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","42","advanced_trial",NA
"J380","Ghana","Upper West","Woman","community","PG17412-N2","LIGRI","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J381","Ghana","Upper West","Woman","community","PG173136-N1","OBARE","NAN","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","29","advanced_trial",NA
"J382","Ghana","Upper West","Woman","community","PG17362-N1","PG17265-N1","PG17206-N5","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J383","Ghana","Upper West","Woman","community","CIP442162","PURPLE","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J384","Ghana","Upper West","Woman","community","PG17412-N2","PG17305-N1","APOMUDEN","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J385","Ghana","Upper West","Man","community","PG173136-N1","LIGRI","NAN","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","37","advanced_trial",NA
"J386","Ghana","Upper West","Man","community","PG17206-N5","PG17362-N1","OBARE","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J387","Ghana","Upper West","Woman","community","PURPLE","PG17265-N1","CIP442162","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J388","Ghana","Upper West","Woman","community","PG17305-N1","PG17412-N2","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J389","Ghana","Upper West","Woman","community","APOMUDEN","NAN","LIGRI","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","33","advanced_trial",NA
"J390","Ghana","Upper West","Woman","community","PG17206-N5","OBARE","PG173136-N1","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","49","advanced_trial",NA
"J391","Ghana","Upper West","Woman","community","PG17362-N1","PURPLE","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J392","Ghana","Upper West","Woman","community","PG17305-N1","CIP442162","OBARE","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J393","Ghana","Upper West","Woman","community","LIGRI","PG17412-N2","PG17265-N1","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J394","Ghana","Upper West","Man","community","NAN","OBARE","PG17140-N2","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J395","Ghana","Upper West","Woman","community","APOMUDEN","PG17265-N1","PG17206-N5","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J396","Ghana","Upper West","Woman","community","PURPLE","PG17140-N2","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","45","advanced_trial",NA
"J397","Ghana","Upper West","Woman","community","PG17362-N1","APOMUDEN","PG17305-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","32","advanced_trial",NA
"J398","Ghana","Upper West","Woman","community","LIGRI","PG173136-N1","CIP442162","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J399","Ghana","Upper West","Woman","community","PG17362-N1","OBARE","PG17412-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J400","Ghana","Upper West","Woman","community","CIP442162","PG17265-N1","NAN","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","31","advanced_trial",NA
"J401","Ghana","Upper West","Woman","community","PG17206-N5","PG17140-N2","PG17412-N2","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","20","advanced_trial",NA
"J402","Ghana","Upper West","Woman","community","PURPLE","APOMUDEN","NAN","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","74","advanced_trial",NA
"J403","Ghana","Upper West","Woman","community","PG17206-N5","PG173136-N1","PG17305-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J404","Ghana","Upper West","Woman","community","PURPLE","PG173136-N1","PG17265-N1","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","20","advanced_trial",NA
"J405","Ghana","Upper West","Man","community","PG17362-N1","PG17305-N1","PG17140-N2","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","24","advanced_trial",NA
"J406","Ghana","Upper West","Woman","community","APOMUDEN","CIP442162","LIGRI","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J407","Ghana","Upper West","Woman","community","PG173136-N1","PG17412-N2","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","20","advanced_trial",NA
"J408","Ghana","Upper West","Woman","community","PG17265-N1","NAN","PG17362-N1","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","19","advanced_trial",NA
"J409","Ghana","Upper West","Woman","community","CIP442162","PG17206-N5","PG17140-N2","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","21","advanced_trial",NA
"J410","Ghana","Upper West","Woman","community","APOMUDEN","PG17412-N2","PURPLE","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","17","advanced_trial",NA
"J411","Ghana","Upper West","Woman","community","PG173136-N1","NAN","PG17305-N1","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J412","Ghana","Upper West","Woman","community","PG17206-N5","LIGRI","PG17362-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","18","advanced_trial",NA
"J413","Ghana","Upper West","Woman","community","CIP442162","PURPLE","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","38","advanced_trial",NA
"J414","Ghana","Upper West","Woman","community","PG17265-N1","PG17305-N1","PG17412-N2","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","30","advanced_trial",NA
"J415","Ghana","Upper West","Woman","community","NAN","PG17140-N2","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","20","advanced_trial",NA
"J416","Ghana","Upper West","Woman","community","OBARE","APOMUDEN","PG17206-N5","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","23","advanced_trial",NA
"J417","Ghana","Upper West","Woman","community","OBARE","PG17140-N2","PURPLE","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","29","advanced_trial",NA
"J418","Ghana","Upper West","Woman","community","PG17265-N1","PG17305-N1","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","41","advanced_trial",NA
"J419","Ghana","Upper West","Woman","community","PG17140-N2","LIGRI","PG173136-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","21","advanced_trial",NA
"J420","Ghana","Upper West","Woman","community","APOMUDEN","OBARE","PG17362-N1","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J421","Ghana","Upper West","Woman","community","CIP442162","PG17265-N1","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J422","Ghana","Upper West","Woman","community","PG17362-N1","PG17140-N2","PG17412-N2","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J423","Ghana","Upper West","Woman","community","NAN","APOMUDEN","CIP442162","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","48","advanced_trial",NA
"J424","Ghana","Upper West","Woman","community","PG17412-N2","PG173136-N1","PG17206-N5","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","20","advanced_trial",NA
"J425","Ghana","Upper West","Woman","community","PG17362-N1","NAN","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","34","advanced_trial",NA
"J426","Ghana","Upper West","Man","community","CIP442162","PG17305-N1","PG17206-N5","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","60","advanced_trial",NA
"J427","Ghana","Upper West","Woman","community","PURPLE","PG17412-N2","LIGRI","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","28","advanced_trial",NA
"J428","Ghana","Upper West","Man","community","PG17305-N1","NAN","OBARE","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J429","Ghana","Upper West","Woman","community","LIGRI","PG17206-N5","PG17265-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","50","advanced_trial",NA
"J430","Ghana","Upper West","Woman","community","LIGRI","PURPLE","PG17265-N1","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","18","advanced_trial",NA
"J431","Ghana","Upper West","Man","community","PG17140-N2","OBARE","PG17305-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","45","advanced_trial",NA
"J432","Ghana","Upper West","Woman","community","LIGRI","PG17265-N1","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J433","Ghana","Upper West","Man","community","PG17140-N2","PG173136-N1","OBARE","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J434","Ghana","Upper West","Man","community","APOMUDEN","PG17362-N1","PG17265-N1","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","45","advanced_trial",NA
"J435","Ghana","Upper West","Woman","community","PG173136-N1","CIP442162","PG17140-N2","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","21","advanced_trial",NA
"J436","Ghana","Upper West","Woman","community","PG17412-N2","APOMUDEN","PG17362-N1","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","23","advanced_trial",NA
"J437","Ghana","Upper West","Woman","community","NAN","CIP442162","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","22","advanced_trial",NA
"J438","Ghana","Upper West","Man","community","PG17412-N2","PG17206-N5","PG17362-N1","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","31","advanced_trial",NA
"J439","Ghana","Upper West","Woman","community","PURPLE","NAN","CIP442162","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","34","advanced_trial",NA
"J440","Ghana","Upper West","Woman","community","PG17412-N2","PG17305-N1","PG17206-N5","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","50","advanced_trial",NA
"J441","Ghana","Upper West","Man","community","NAN","LIGRI","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","41","advanced_trial",NA
"J442","Ghana","Upper West","Woman","community","PG17206-N5","OBARE","PG17305-N1","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J443","Ghana","Upper West","Woman","community","PURPLE","OBARE","LIGRI","B","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","32","advanced_trial",NA
"J444","Ghana","Upper West","Man","community","PG17305-N1","PG17265-N1","OBARE","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J445","Ghana","Upper West","Man","community","LIGRI","PG17140-N2","PG17265-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","40","advanced_trial",NA
"J446","Ghana","Upper West","Woman","community","PG17140-N2","APOMUDEN","OBARE","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J447","Ghana","Upper West","Woman","community","PG17265-N1","PG173136-N1","APOMUDEN","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J448","Ghana","Upper West","Man","community","PG173136-N1","PG17362-N1","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","78","advanced_trial",NA
"J449","Ghana","Upper West","Woman","community","PG17362-N1","CIP442162","APOMUDEN","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","37","advanced_trial",NA
"J450","Ghana","Upper West","Woman","community","CIP442162","PG17412-N2","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","60","advanced_trial",NA
"J451","Ghana","Upper West","Man","community","PG17412-N2","NAN","PG17362-N1","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","28","advanced_trial",NA
"J452","Ghana","Upper West","Woman","community","NAN","PG17206-N5","CIP442162","C","A",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","55","advanced_trial",NA
"J453","Ghana","Upper West","Man","community","PG17206-N5","PURPLE","PG17412-N2","A","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","35","advanced_trial",NA
"J454","Ghana","Upper West","Woman","community","NAN","PG17305-N1","PURPLE","B","C",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","25","advanced_trial",NA
"J455","Ghana","Upper West","Man","community","PG17305-N1","LIGRI","PG17206-N5","C","B",NA,NA,NA,NA,NA,NA,"Tumu(Gwollu)","55","advanced_trial",NA
"J1","Ghana","Northern","Woman","community","APOMUDEN","OBARE","NAN","C","A",NA,NA,NA,NA,NA,NA,"Kumbungu","18","variety_trial",NA
"J2","Ghana","Northern","Man","community","NAN","LIGRI","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Kumbungu","36","variety_trial",NA
"J3","Ghana","Northern","Man","community","PURPLE","APOMUDEN","LIGRI","A","C",NA,NA,NA,NA,NA,NA,"Kumbungu","23","variety_trial",NA
"J4","Ghana","Northern","Man","community","PURPLE","LIGRI","PGN16021-39","A","B",NA,NA,NA,NA,NA,NA,"Kumbungu","20","variety_trial",NA
"J5","Ghana","Northern","Woman","community","PGN16024-27","PURPLE","PGN16021-39","B","C",NA,NA,NA,NA,NA,NA,"Kumbungu","45","variety_trial",NA
"J6","Ghana","Northern","Woman","community","PGN16021-39","PGN16024-27","PGN16024-28","B","A",NA,NA,NA,NA,NA,NA,"Kumbungu","17","variety_trial",NA
"J7","Ghana","Northern","Woman","community","PGN16024-28","PGN16024-27","PGN16030-30","B","A",NA,NA,NA,NA,NA,NA,"Kumbungu","46","variety_trial",NA
